Codigo de via;Clase de la via;Particula de la via;Nombre de la via;Tipo de tramo ;Nombre de la aproximacion;Numero inicial del tramo;Calificador del numero inicial del tramo;Numero final del tramo;Calificador del numero final del tramo;Codigo postal;Seccion de carteria
605000;CALLE                   ;DEL   ;POZO                                            ;impar;NUM;1;  ;9999;  ;28012;N/D
605000;CALLE                   ;DEL   ;POZO                                            ;par  ;NUM;2;  ;9998;  ;28012;N/D
605400;PLAZA                   ;DEL   ;POZO DEL TIO RAIMUNDO                           ;impar;NUM;1;  ;9999;  ;28053;N/D
605400;PLAZA                   ;DEL   ;POZO DEL TIO RAIMUNDO                           ;par  ;NUM;2;  ;9998;  ;28053;N/D
605600;CALLE                   ;DE    ;POZOBLANCO                                      ;impar;NUM;1;  ;9999;  ;28011;N/D
605600;CALLE                   ;DE    ;POZOBLANCO                                      ;par  ;NUM;2;  ;9998;  ;28011;N/D
605650;RONDA                   ;DE LAS;COOPERATIVAS                                    ;impar;NUM;1;  ;9999;  ;28041;N/D
605650;RONDA                   ;DE LAS;COOPERATIVAS                                    ;par  ;NUM;2;  ;9998;  ;28041;N/D
605700;CALLE                   ;DE    ;POZOHALCON                                      ;impar;NUM;1;  ;9999;  ;28053;N/D
605700;CALLE                   ;DE    ;POZOHALCON                                      ;par  ;NUM;2;  ;9998;  ;28053;N/D
605900;CALLE                   ;DE    ;PRADALES                                        ;impar;NUM;1;  ;9999;  ;28047;N/D
605900;CALLE                   ;DE    ;PRADALES                                        ;par  ;NUM;2;  ;9998;  ;28047;N/D
606000;CALLE                   ;DE    ;PRADENA DEL RINCON                              ;impar;NUM;1;  ;3;  ;28002;N/D
606000;CALLE                   ;DE    ;PRADENA DEL RINCON                              ;impar;NUM;5;  ;9999;  ;28002;N/D
606000;CALLE                   ;DE    ;PRADENA DEL RINCON                              ;par  ;NUM;2;  ;4;  ;28002;N/D
606000;CALLE                   ;DE    ;PRADENA DEL RINCON                              ;par  ;NUM;6;  ;9998;  ;28002;N/D
606100;PLAZA                   ;DE LA ;PRADERA                                         ;impar;NUM;1;  ;9999;  ;28034;N/D
606100;PLAZA                   ;DE LA ;PRADERA                                         ;par  ;NUM;2;  ;9998;  ;28034;N/D
606400;CALLE                   ;DE    ;PRADILLO                                        ;impar;NUM;1;  ;5;  ;28002;N/D
606400;CALLE                   ;DE    ;PRADILLO                                        ;impar;NUM;7;  ;23;  ;28002;N/D
606400;CALLE                   ;DE    ;PRADILLO                                        ;impar;NUM;25;  ;9999;  ;28002;N/D
606400;CALLE                   ;DE    ;PRADILLO                                        ;par  ;NUM;2;  ;6;  ;28002;N/D
606400;CALLE                   ;DE    ;PRADILLO                                        ;par  ;NUM;8;  ;26;  ;28002;N/D
606400;CALLE                   ;DE    ;PRADILLO                                        ;par  ;NUM;28;  ;9998;  ;28002;N/D
606600;PASAJE                  ;DE    ;PRADILLO                                        ;impar;NUM;1;  ;9999;  ;28002;N/D
606600;PASAJE                  ;DE    ;PRADILLO                                        ;par  ;NUM;2;  ;9998;  ;28002;N/D
606800;CALLE                   ;DEL   ;PRADO                                           ;impar;NUM;1;  ;9999;  ;28014;N/D
606800;CALLE                   ;DEL   ;PRADO                                           ;par  ;NUM;2;  ;9998;  ;28014;N/D
606900;PASEO                   ;DEL   ;PRADO                                           ;impar;NUM;1;  ;9;  ;28014;N/D
606900;PASEO                   ;DEL   ;PRADO                                           ;impar;NUM;11;  ;9999;  ;28014;N/D
606900;PASEO                   ;DEL   ;PRADO                                           ;par  ;NUM;2;  ;10;  ;28014;N/D
606900;PASEO                   ;DEL   ;PRADO                                           ;par  ;NUM;12;  ;20;  ;28014;N/D
606900;PASEO                   ;DEL   ;PRADO                                           ;par  ;NUM;22;  ;9998;  ;28014;N/D
607200;CALLE                   ;DE    ;PRADO ALEGRE                                    ;impar;NUM;1;  ;9999;  ;28024;N/D
607200;CALLE                   ;DE    ;PRADO ALEGRE                                    ;par  ;NUM;2;  ;9998;  ;28024;N/D
607400;CALLE                   ;DE    ;PRADO MERINERO                                  ;impar;NUM;1;  ;9999;  ;28054;N/D
607400;CALLE                   ;DE    ;PRADO MERINERO                                  ;par  ;NUM;2;  ;9998;  ;28054;N/D
607620;CALLE                   ;DE    ;PRADOLONGO                                      ;impar;NUM;1;  ;9999;  ;28041;N/D
607620;CALLE                   ;DE    ;PRADOLONGO                                      ;par  ;NUM;2;  ;9998;  ;28041;N/D
607700;CALLE                   ;DE    ;PRADOLONGUILLO                                  ;impar;NUM;1;  ;9999;  ;28041;N/D
607700;CALLE                   ;DE    ;PRADOLONGUILLO                                  ;par  ;NUM;2;  ;9998;  ;28041;N/D
607800;CALLE                   ;DE    ;PRADOLUENGO                                     ;impar;NUM;1;  ;9999;  ;28042;N/D
607800;CALLE                   ;DE    ;PRADOLUENGO                                     ;par  ;NUM;2;  ;9998;  ;28042;N/D
607900;CALLE                   ;DEL   ;PRAT                                            ;impar;NUM;1;  ;47;  ;28032;N/D
607900;CALLE                   ;DEL   ;PRAT                                            ;impar;NUM;49;  ;9999;  ;28032;N/D
607900;CALLE                   ;DEL   ;PRAT                                            ;par  ;NUM;2;  ;54;  ;28032;N/D
607900;CALLE                   ;DEL   ;PRAT                                            ;par  ;NUM;56;  ;9998;  ;28032;N/D
608000;CALLE                   ;DE    ;PRAVIA                                          ;impar;NUM;1;  ;9999;  ;28037;N/D
608000;CALLE                   ;DE    ;PRAVIA                                          ;par  ;NUM;2;  ;9998;  ;28037;N/D
608100;CALLE                   ;DE    ;PRECIADOS                                       ;impar;NUM;1;  ;9999;  ;28013;N/D
608100;CALLE                   ;DE    ;PRECIADOS                                       ;par  ;NUM;2;  ;9998;  ;28013;N/D
608200;CALLEJON                ;DE    ;PRECIADOS                                       ;impar;NUM;1;  ;9999;  ;28013;N/D
608200;CALLEJON                ;DE    ;PRECIADOS                                       ;par  ;NUM;2;  ;9998;  ;28013;N/D
608300;CALLE                   ;DE LA ;PRENSA                                          ;impar;NUM;1;  ;9999;  ;28033;N/D
608300;CALLE                   ;DE LA ;PRENSA                                          ;par  ;NUM;2;  ;9998;  ;28033;N/D
608350;PLAZA                   ;DEL   ;PRESIDENTE CARDENAS                             ;impar;NUM;1;  ;9999;  ;28036;N/D
608350;PLAZA                   ;DEL   ;PRESIDENTE CARDENAS                             ;par  ;NUM;2;  ;9998;  ;28036;N/D
608400;AVENIDA                 ;DEL   ;PRESIDENTE CARMONA                              ;impar;NUM;1;  ;9999;  ;28020;N/D
608400;AVENIDA                 ;DEL   ;PRESIDENTE CARMONA                              ;par  ;NUM;2;  ;9998;  ;28020;N/D
608500;GLORIETA                ;DEL   ;PRESIDENTE GARCIA MORENO                        ;impar;NUM;1;  ;9999;  ;28003;N/D
608500;GLORIETA                ;DEL   ;PRESIDENTE GARCIA MORENO                        ;par  ;NUM;2;  ;9998;  ;28003;N/D
608600;CALLE                   ;DEL   ;PRETIL DE LOS CONSEJOS                          ;impar;NUM;1;  ;9999;  ;28005;N/D
608600;CALLE                   ;DEL   ;PRETIL DE LOS CONSEJOS                          ;par  ;NUM;2;  ;9998;  ;28005;N/D
608700;CALLE                   ;DEL   ;PRETIL DE SANTISTEBAN                           ;impar;NUM;1;  ;9999;  ;28005;N/D
608700;CALLE                   ;DEL   ;PRETIL DE SANTISTEBAN                           ;par  ;NUM;2;  ;9998;  ;28005;N/D
608800;CALLE                   ;DE    ;PRIEGO                                          ;impar;NUM;1;  ;9999;  ;28011;N/D
608800;CALLE                   ;DE    ;PRIEGO                                          ;par  ;NUM;2;  ;9998;  ;28011;N/D
608900;CALLE                   ;DE    ;PRIETO UREÑA                                    ;impar;NUM;1;  ;9999;  ;28016;N/D
608900;CALLE                   ;DE    ;PRIETO UREÑA                                    ;par  ;NUM;2;  ;9998;  ;28016;N/D
609000;CALLE                   ;DE    ;PRIM                                            ;impar;NUM;1;  ;9999;  ;28004;N/D
609000;CALLE                   ;DE    ;PRIM                                            ;par  ;NUM;2;  ;9998;  ;28004;N/D
609100;CALLE                   ;DE LA ;PRIMAVERA                                       ;impar;NUM;1;  ;9999;  ;28012;N/D
609100;CALLE                   ;DE LA ;PRIMAVERA                                       ;par  ;NUM;2;  ;9998;  ;28012;N/D
609200;TRAVESIA                ;DE LA ;PRIMAVERA                                       ;impar;NUM;1;  ;9999;  ;28012;N/D
609200;TRAVESIA                ;DE LA ;PRIMAVERA                                       ;par  ;NUM;2;  ;9998;  ;28012;N/D
609300;CALLE                   ;      ;PRIMERA                                         ;impar;NUM;1;  ;9999;  ;28016;N/D
609300;CALLE                   ;      ;PRIMERA                                         ;par  ;NUM;2;  ;9998;  ;28016;N/D
609400;CALLE                   ;DE LA ;DEPORTIVIDAD                                    ;impar;NUM;1;  ;9999;  ;28055;N/D
609400;CALLE                   ;DE LA ;DEPORTIVIDAD                                    ;par  ;NUM;2;  ;9998;  ;28055;N/D
609550;AVENIDA                 ;      ;PRIMERA                                         ;impar;NUM;1;  ;9999;  ;28022;N/D
609550;AVENIDA                 ;      ;PRIMERA                                         ;par  ;NUM;2;  ;9998;  ;28022;N/D
609700;CALLE                   ;DE    ;CARLOS MORLA LYNCH                              ;impar;NUM;1;  ;9999;  ;28048;N/D
609700;CALLE                   ;DE    ;CARLOS MORLA LYNCH                              ;par  ;NUM;2;  ;9998;  ;28048;N/D
609900;CALLE                   ;DE    ;PRIMITIVA GAÑAN                                 ;impar;NUM;1;  ;9999;  ;28026;N/D
609900;CALLE                   ;DE    ;PRIMITIVA GAÑAN                                 ;par  ;NUM;2;  ;9998;  ;28026;N/D
610000;CALLE                   ;DE LA ;PRINCESA                                        ;impar;NUM;1;  ;17;  ;28008;N/D
610000;CALLE                   ;DE LA ;PRINCESA                                        ;impar;NUM;19;  ;53;  ;28008;N/D
610000;CALLE                   ;DE LA ;PRINCESA                                        ;impar;NUM;55;  ;9999;  ;28008;N/D
610000;CALLE                   ;DE LA ;PRINCESA                                        ;par  ;NUM;2;  ;16;  ;28008;N/D
610000;CALLE                   ;DE LA ;PRINCESA                                        ;par  ;NUM;18;  ;56;  ;28008;N/D
610000;CALLE                   ;DE LA ;PRINCESA                                        ;par  ;NUM;58;  ;9998;  ;28008;N/D
610050;AVENIDA                 ;DE LA ;PRINCESA JUANA DE AUSTRIA                       ;impar;NUM;1;  ;9999;  ;28021;N/D
610050;AVENIDA                 ;DE LA ;PRINCESA JUANA DE AUSTRIA                       ;par  ;NUM;2;  ;9998;  ;28054;N/D
610075;CALLE                   ;DE LA ;PRINCESA MICOMICONA                             ;impar;NUM;1;  ;9999;  ;28034;N/D
610075;CALLE                   ;DE LA ;PRINCESA MICOMICONA                             ;par  ;NUM;2;  ;9998;  ;28034;N/D
610200;CALLE                   ;DEL   ;PRINCIPE                                        ;impar;NUM;1;  ;9999;  ;28012;N/D
610200;CALLE                   ;DEL   ;PRINCIPE                                        ;par  ;NUM;2;  ;9998;  ;28012;N/D
610300;CALLE                   ;DEL   ;PRINCIPE ANGLONA                                ;impar;NUM;1;  ;9999;  ;28005;N/D
610300;CALLE                   ;DEL   ;PRINCIPE ANGLONA                                ;par  ;NUM;2;  ;9998;  ;28005;N/D
610400;CALLE                   ;DEL   ;PRINCIPE DE ASTURIAS                            ;impar;NUM;1;  ;9999;  ;28006;N/D
610400;CALLE                   ;DEL   ;PRINCIPE DE ASTURIAS                            ;par  ;NUM;2;  ;9998;  ;28006;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;impar;NUM;1;  ;19;  ;28001;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;impar;NUM;21;  ;47;  ;28001;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;impar;NUM;49;  ;99;  ;28006;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;impar;NUM;101;  ;105;  ;28006;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;impar;NUM;107;  ;137;  ;28002;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;impar;NUM;139;  ;199;  ;28002;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;impar;NUM;201;  ;211;  ;28002;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;impar;NUM;213;  ;249;  ;28016;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;impar;NUM;251;  ;9999;  ;28016;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;par  ;NUM;2;  ;18;  ;28001;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;par  ;NUM;20;  ;48;  ;28001;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;par  ;NUM;50;  ;96;  ;28006;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;par  ;NUM;98;  ;106;  ;28006;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;par  ;NUM;108;  ;124;  ;28002;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;par  ;NUM;126;  ;136;  ;28002;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;par  ;NUM;138;  ;156;  ;28002;N/D
610450;CALLE                   ;DEL   ;PRINCIPE DE VERGARA                             ;par  ;NUM;158;  ;210;  ;28002;N/D
